ID,Length,NGN
"NW_020168034.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_376, whole genome shotgun sequence",38005,2607
"NW_020168035.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_381, whole genome shotgun sequence",38034,4920
"NW_020168036.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_384, whole genome shotgun sequence",40992,4930
"NW_020168037.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_388, whole genome shotgun sequence",36630,4877
"NW_020168038.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_391, whole genome shotgun sequence",42045,4248
"NW_020168039.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_393, whole genome shotgun sequence",37573,3665
"NW_020168040.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_394, whole genome shotgun sequence",35951,3919
"NW_020168041.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_397, whole genome shotgun sequence",35893,2648
"NW_020168042.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_400, whole genome shotgun sequence",35813,2958
"NW_020168043.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_407, whole genome shotgun sequence",36288,3966
"NW_020168044.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_408, whole genome shotgun sequence",36404,4196
"NW_020168045.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_411, whole genome shotgun sequence",39623,2595
"NW_020168046.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_412, whole genome shotgun sequence",56583,3446
"NW_020168047.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_420, whole genome shotgun sequence",33881,1465
"NW_020168048.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_422, whole genome shotgun sequence",47702,4607
"NW_020168049.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_429, whole genome shotgun sequence",33575,1157
"NW_020168050.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_434, whole genome shotgun sequence",59958,2723
"NW_020168051.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_437, whole genome shotgun sequence",48921,3429
"NW_020168052.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_441, whole genome shotgun sequence",32132,3379
"NW_020168053.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_442, whole genome shotgun sequence",32015,2877
"NW_020168054.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_445, whole genome shotgun sequence",56858,3433
"NW_020168055.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_446, whole genome shotgun sequence",31311,2631
"NW_020168056.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_447, whole genome shotgun sequence",31167,3501
"NW_020168057.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_449, whole genome shotgun sequence",31428,2941
"NW_020168058.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_455, whole genome shotgun sequence",62928,2999
"NW_020168059.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_456, whole genome shotgun sequence",30792,2188
"NW_020168060.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_457, whole genome shotgun sequence",30232,3328
"NW_020168061.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_459, whole genome shotgun sequence",30564,3689
"NW_020168062.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_462, whole genome shotgun sequence",29971,4050
"NW_020168063.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_463, whole genome shotgun sequence",30284,3502
"NW_020168064.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_465, whole genome shotgun sequence",55750,1721
"NW_020168065.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_466, whole genome shotgun sequence",47042,2523
"NW_020168066.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_467, whole genome shotgun sequence",30920,3752
"NW_020168067.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_472, whole genome shotgun sequence",30569,2725
"NW_020168068.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_473, whole genome shotgun sequence",33914,3330
"NW_020168069.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_476, whole genome shotgun sequence",85807,453
"NW_020168070.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_478, whole genome shotgun sequence",29321,1197
"NW_020168071.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_479, whole genome shotgun sequence",29137,4135
"NW_020168072.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_480, whole genome shotgun sequence",29929,4090
"NW_020168073.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_481, whole genome shotgun sequence",28895,1641
"NW_020168074.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_483, whole genome shotgun sequence",28770,2167
"NW_020168075.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_484, whole genome shotgun sequence",29867,3353
"NW_020168076.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_495, whole genome shotgun sequence",28388,3537
"NW_020168077.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_497, whole genome shotgun sequence",49817,1462
"NW_020168078.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_498, whole genome shotgun sequence",29257,3049
"NW_020168079.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_500, whole genome shotgun sequence",28176,4157
"NW_020168080.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_502, whole genome shotgun sequence",27890,1079
"NW_020168081.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_503, whole genome shotgun sequence",47842,3778
"NW_020168082.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_508, whole genome shotgun sequence",27200,3016
"NW_020168083.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_514, whole genome shotgun sequence",26784,3416
"NW_020168084.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_519, whole genome shotgun sequence",26272,3441
"NW_020168085.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_522, whole genome shotgun sequence",26433,3318
"NW_020168086.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_525, whole genome shotgun sequence",25932,2112
"NW_020168087.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_528, whole genome shotgun sequence",25539,3130
"NW_020168088.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_531, whole genome shotgun sequence",25482,2550
"NW_020168089.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_533, whole genome shotgun sequence",25519,2999
"NW_020168090.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_537, whole genome shotgun sequence",24941,2276
"NW_020168091.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_541, whole genome shotgun sequence",81610,485
"NW_020168092.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_545, whole genome shotgun sequence",24590,3055
"NW_020168093.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_549, whole genome shotgun sequence",24964,2548
"NW_020168094.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_550, whole genome shotgun sequence",24341,2372
"NW_020168095.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_555, whole genome shotgun sequence",23828,3233
"NW_020168096.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_558, whole genome shotgun sequence",23902,2689
"NW_020168097.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_559, whole genome shotgun sequence",25151,767
"NW_020168098.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_560, whole genome shotgun sequence",24233,3464
"NW_020168099.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_561, whole genome shotgun sequence",23558,1630
"NW_020168100.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_567, whole genome shotgun sequence",23534,2737
"NW_020168101.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_570, whole genome shotgun sequence",23383,2357
"NW_020168102.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_575, whole genome shotgun sequence",29931,177
"NW_020168103.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_576, whole genome shotgun sequence",23531,2768
"NW_020168104.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_578, whole genome shotgun sequence",23184,2857
"NW_020168105.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_580, whole genome shotgun sequence",24467,2423
"NW_020168106.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_581, whole genome shotgun sequence",22884,2224
"NW_020168107.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_584, whole genome shotgun sequence",23030,2851
"NW_020168108.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_585, whole genome shotgun sequence",23375,1673
"NW_020168109.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_586, whole genome shotgun sequence",22611,2870
"NW_020168110.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_589, whole genome shotgun sequence",22571,2215
"NW_020168111.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_592, whole genome shotgun sequence",22499,3749
"NW_020168112.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_598, whole genome shotgun sequence",22416,2933
"NW_020168113.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_601, whole genome shotgun sequence",22075,1703
"NW_020168114.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_605, whole genome shotgun sequence",22332,2603
"NW_020168115.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_607, whole genome shotgun sequence",21822,2294
"NW_020168116.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_608, whole genome shotgun sequence",21707,2575
"NW_020168117.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_609, whole genome shotgun sequence",21685,2890
"NW_020168118.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_610, whole genome shotgun sequence",45096,2316
"NW_020168119.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_611, whole genome shotgun sequence",21623,3054
"NW_020168120.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_612, whole genome shotgun sequence",21598,1834
"NW_020168121.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_613, whole genome shotgun sequence",22033,2330
"NW_020168122.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_615, whole genome shotgun sequence",25235,499
"NW_020168123.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_621, whole genome shotgun sequence",23289,2326
"NW_020168124.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_624, whole genome shotgun sequence",21955,1267
"NW_020168125.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_627, whole genome shotgun sequence",21510,949
"NW_020168126.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_632, whole genome shotgun sequence",20826,989
"NW_020168127.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_633, whole genome shotgun sequence",20940,2074
"NW_020168128.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_644, whole genome shotgun sequence",21344,2973
"NW_020168129.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_645, whole genome shotgun sequence",20520,2869
"NW_020168130.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_648, whole genome shotgun sequence",20762,1454
"NW_020168131.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_650, whole genome shotgun sequence",20531,2606
"NW_020168132.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_655, whole genome shotgun sequence",20344,2592
"NW_020168133.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_658, whole genome shotgun sequence",21280,2042
"NW_020168134.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_662, whole genome shotgun sequence",20801,2734
"NW_020168135.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_669, whole genome shotgun sequence",22127,212
"NW_020168136.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_670, whole genome shotgun sequence",20822,2825
"NW_020168137.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_671, whole genome shotgun sequence",20582,802
"NW_020168138.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_675, whole genome shotgun sequence",19993,2709
"NW_020168139.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_676, whole genome shotgun sequence",19543,2423
"NW_020168140.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_678, whole genome shotgun sequence",19664,2045
"NW_020168141.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_679, whole genome shotgun sequence",19390,2561
"NW_020168142.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_684, whole genome shotgun sequence",19453,2116
"NW_020168143.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_691, whole genome shotgun sequence",39733,101
"NW_020168144.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_694, whole genome shotgun sequence",19414,2450
"NW_020168145.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_696, whole genome shotgun sequence",19110,1705
"NW_020168146.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_697, whole genome shotgun sequence",41424,2286
"NW_020168147.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_698, whole genome shotgun sequence",19103,2220
"NW_020168148.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_702, whole genome shotgun sequence",20132,2839
"NW_020168149.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_703, whole genome shotgun sequence",19120,2068
"NW_020168150.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_704, whole genome shotgun sequence",19317,1195
